cluster,id,formula,tc,origin,side,n,n_zero,n_pos,tc_max
Cu-La-O-Sr|La1.98Sr0.02Cu1O4.09,Cu1La1.822Sr0.178O4-MP-mp-1077929-synth_doped.cif,Cu1La1.822Sr0.178O4,36.0,V45,high,78,18,60,40.0
Cu-La-O-Sr|La1.98Sr0.02Cu1O4.09,Cu1La1.828Sr0.172O4-MP-mp-1077929-synth_doped.cif,Cu1La1.828Sr0.172O4,39.35,V45,high,78,18,60,40.0
Cu-La-O-Sr|La1.98Sr0.02Cu1O4.09,Cu1La1.834Sr0.166O4-MP-mp-1077929-synth_doped.cif,Cu1La1.834Sr0.166O4,35.0,V45,high,78,18,60,40.0
Cu-La-O-Sr|La1.98Sr0.02Cu1O4.09,Cu1La1.836Sr0.164O4-MP-mp-1077929-synth_doped.cif,Cu1La1.836Sr0.164O4,36.9,V45,high,78,18,60,40.0
Cu-La-O-Sr|La1.98Sr0.02Cu1O4.09,Cu1La1.847Sr0.153O4-MP-mp-1077929-synth_doped.cif,Cu1La1.847Sr0.153O4,39.25,V45,high,78,18,60,40.0
Cu-La-O-Sr|La1.98Sr0.02Cu1O4.09,Cu1La1.855Sr0.145O4-MP-mp-1077929-synth_doped.cif,Cu1La1.855Sr0.145O4,33.55,V45,high,78,18,60,40.0
Cu-La-O-Sr|La1.98Sr0.02Cu1O4.09,Cu1La1.85Sr0.15O4-MP-mp-1077929-synth_doped.cif,Cu1La1.85Sr0.15O4,34.7,V45,high,78,18,60,40.0
Cu-La-O-Sr|La1.98Sr0.02Cu1O4.09,Cu1La1.862Sr0.138O4-MP-mp-1077929-synth_doped.cif,Cu1La1.862Sr0.138O4,33.0,V45,high,78,18,60,40.0
Cu-La-O-Sr|La1.98Sr0.02Cu1O4.09,Cu1La1.865Sr0.135O4-MP-mp-1077929-synth_doped.cif,Cu1La1.865Sr0.135O4,33.0,V45,high,78,18,60,40.0
Cu-La-O-Sr|La1.98Sr0.02Cu1O4.09,Cu1La1.868Sr0.132O4-MP-mp-1077929-synth_doped.cif,Cu1La1.868Sr0.132O4,35.5,V45,high,78,18,60,40.0
Cu-La-O-Sr|La1.98Sr0.02Cu1O4.09,Cu1La1.875Sr0.125O4-MP-mp-1077929-synth_doped.cif,Cu1La1.875Sr0.125O4,30.04,V45,high,78,18,60,40.0
Cu-La-O-Sr|La1.98Sr0.02Cu1O4.09,Cu1La1.883Sr0.117O4-MP-mp-1077929-synth_doped.cif,Cu1La1.883Sr0.117O4,33.0,V45,high,78,18,60,40.0
Cu-La-O-Sr|La1.98Sr0.02Cu1O4.09,Cu1La1.885Sr0.115O4-MP-mp-1077929-synth_doped.cif,Cu1La1.885Sr0.115O4,28.414,V45,high,78,18,60,40.0
Cu-La-O-Sr|La1.98Sr0.02Cu1O4.09,Cu1La1.887Sr0.113O4-MP-mp-1077929-synth_doped.cif,Cu1La1.887Sr0.113O4,29.7,V45,high,78,18,60,40.0
Cu-La-O-Sr|La1.98Sr0.02Cu1O4.09,Cu1La1.888Sr0.112O4-MP-mp-1077929-synth_doped.cif,Cu1La1.888Sr0.112O4,27.0,V45,high,78,18,60,40.0
Cu-La-O-Sr|La1.98Sr0.02Cu1O4.09,Cu1La1.889Sr0.111O4-MP-mp-1077929-synth_doped.cif,Cu1La1.889Sr0.111O4,29.2,V45,high,78,18,60,40.0
Cu-La-O-Sr|La1.98Sr0.02Cu1O4.09,Cu1La1.895Sr0.105O4-MP-mp-1077929-synth_doped.cif,Cu1La1.895Sr0.105O4,26.3,V45,high,78,18,60,40.0
Cu-La-O-Sr|La1.98Sr0.02Cu1O4.09,Cu1La1.913Sr0.087O4-MP-mp-1077929-synth_doped.cif,Cu1La1.913Sr0.087O4,25.0,V45,high,78,18,60,40.0
Cu-La-O-Sr|La1.98Sr0.02Cu1O4.09,Cu1La1.914Sr0.086O4-MP-mp-1077929-synth_doped.cif,Cu1La1.914Sr0.086O4,22.25,V45,high,78,18,60,40.0
Cu-La-O-Sr|La1.98Sr0.02Cu1O4.09,Cu1La1.925Sr0.075O4-MP-mp-1077929-synth_doped.cif,Cu1La1.925Sr0.075O4,18.26666667,V45,low,78,18,60,40.0
Cu-La-O-Sr|La1.98Sr0.02Cu1O4.09,Cu1La1.931Sr0.069O4-MP-mp-1077929-synth_doped.cif,Cu1La1.931Sr0.069O4,12.0,V45,low,78,18,60,40.0
Cu-La-O-Sr|La1.98Sr0.02Cu1O4.09,Cu1La1.937Sr0.063O4-MP-mp-1077929-synth_doped.cif,Cu1La1.937Sr0.063O4,11.7,V45,low,78,18,60,40.0
Cu-La-O-Sr|La1.98Sr0.02Cu1O4.09,Cu1La1.93Sr0.07O4-MP-mp-1077929-synth_doped.cif,Cu1La1.93Sr0.07O4,17.2,V45,low,78,18,60,40.0
Cu-La-O-Sr|La1.98Sr0.02Cu1O4.09,Cu1La1.943Sr0.057O4-MP-mp-1077929-synth_doped.cif,Cu1La1.943Sr0.057O4,4.51,V45,low,78,18,60,40.0
Cu-La-O-Sr|La1.98Sr0.02Cu1O4.09,Cu1La1.945Sr0.055O4-MP-mp-1077929-synth_doped.cif,Cu1La1.945Sr0.055O4,0.0,V45,zero,78,18,60,40.0
Cu-La-O-Sr|La1.98Sr0.02Cu1O4.09,Cu1La1.955Sr0.045O4-MP-mp-1077929-synth_doped.cif,Cu1La1.955Sr0.045O4,0.0,V45,zero,78,18,60,40.0
Cu-La-O-Sr|La1.98Sr0.02Cu1O4.09,Cu1La1.962Sr0.038O4-MP-mp-1077929-synth_doped.cif,Cu1La1.962Sr0.038O4,0.0,V45,zero,78,18,60,40.0
Cu-La-O-Sr|La1.98Sr0.02Cu1O4.09,Cu1La1.964Sr0.036O4-MP-mp-1077929-synth_doped.cif,Cu1La1.964Sr0.036O4,0.0,V45,zero,78,18,60,40.0
Cu-La-O-Sr|La1.98Sr0.02Cu1O4.09,Cu1La1.975Sr0.025O4-MP-mp-1077929-synth_doped.cif,Cu1La1.975Sr0.025O4,0.0,V45,zero,78,18,60,40.0
Cu-La-O-Sr|La1.98Sr0.02Cu1O4.09,Cu1La1.983Sr0.017O4-MP-mp-1077929-synth_doped.cif,Cu1La1.983Sr0.017O4,0.0,V45,zero,78,18,60,40.0
Cu-La-O-Sr|La1.98Sr0.02Cu1O4.09,Cu1La1.98Sr0.02O4-MP-mp-1077929-synth_doped.cif,Cu1La1.98Sr0.02O4,0.0,V45,zero,78,18,60,40.0
Cu-La-O-Sr|La1.98Sr0.02Cu1O4.09,Cu1La1.99Sr0.01O4-MP-mp-1077929-synth_doped.cif,Cu1La1.99Sr0.01O4,0.0,V45,zero,78,18,60,40.0
Cu-La-O-Sr|La1.98Sr0.02Cu1O4.09,La1.98Sr0.02Cu1O4.09-MP-mp-757399.cif,La1.98Sr0.02Cu1O4.09,40.0,new,high,78,18,60,40.0
Cu-La-O-Sr|La1.98Sr0.02Cu1O4.09,La1.85Sr0.15Cu1O4.05-MP-mp-757399.cif,La1.85Sr0.15Cu1O4.05,39.0,new,high,78,18,60,40.0
Cu-La-O-Sr|La1.98Sr0.02Cu1O4.09,La1.85Sr0.15Cu1O4.022-MP-mp-757399.cif,La1.85Sr0.15Cu1O4.022,40.0,new,high,78,18,60,40.0
Cu-La-O-Sr|La1.98Sr0.02Cu1O4.09,La1.95Sr0.05Cu1O4.02-MP-mp-757399.cif,La1.95Sr0.05Cu1O4.02,0.0,new,zero,78,18,60,40.0
Cu-La-O-Sr|La1.98Sr0.02Cu1O4.09,La1.96Sr0.04Cu1O4.05-MP-mp-757399.cif,La1.96Sr0.04Cu1O4.05,40.0,new,high,78,18,60,40.0
Cu-La-O-Sr|La1.98Sr0.02Cu1O4.09,La1.97Sr0.03Cu1O4.06-MP-mp-757399.cif,La1.97Sr0.03Cu1O4.06,39.0,new,high,78,18,60,40.0
Cu-La-O-Sr|La1.98Sr0.02Cu1O4.09,La1.985Sr0.015Cu1O4.032-MP-mp-757399.cif,La1.985Sr0.015Cu1O4.032,26.0,new,high,78,18,60,40.0
Cu-La-O-Sr|La1.98Sr0.02Cu1O4.09,La1.7Sr0.3Cu1O3.997-MP-mp-1077929.cif,La1.7Sr0.3Cu1O3.997,5.1,new,low,78,18,60,40.0
Cu-La-O-Sr|La1.98Sr0.02Cu1O4.09,La1.73Sr0.27Cu1O3.99-MP-mp-1077929.cif,La1.73Sr0.27Cu1O3.99,0.0,new,zero,78,18,60,40.0
Cu-La-O-Sr|La1.98Sr0.02Cu1O4.09,La1.79Sr0.21Cu1O3.99-MP-mp-1077929.cif,La1.79Sr0.21Cu1O3.99,0.0,new,zero,78,18,60,40.0
Cu-La-O-Sr|La1.98Sr0.02Cu1O4.09,La1.75Sr0.25Cu1O3.99-MP-mp-1077929.cif,La1.75Sr0.25Cu1O3.99,0.0,new,zero,78,18,60,40.0
Cu-La-O-Sr|La1.98Sr0.02Cu1O4.09,La1.82Sr0.18Cu1O3.972-MP-mp-1077929.cif,La1.82Sr0.18Cu1O3.972,28.0,new,high,78,18,60,40.0
Cu-La-O-Sr|La1.98Sr0.02Cu1O4.09,La1.85Sr0.15Cu1O4.01-MP-mp-757399.cif,La1.85Sr0.15Cu1O4.01,36.0,new,high,78,18,60,40.0
Cu-La-O-Sr|La1.98Sr0.02Cu1O4.09,La1.82Sr0.18Cu1O3.987-MP-mp-1077929.cif,La1.82Sr0.18Cu1O3.987,33.0,new,high,78,18,60,40.0
Cu-La-O-Sr|La1.98Sr0.02Cu1O4.09,La1.89Sr0.11Cu1O3.986-MP-mp-1077929.cif,La1.89Sr0.11Cu1O3.986,29.2,new,high,78,18,60,40.0
Cu-La-O-Sr|La1.98Sr0.02Cu1O4.09,La1.9Sr0.1Cu1O3.997-MP-mp-1077929.cif,La1.9Sr0.1Cu1O3.997,32.0,new,high,78,18,60,40.0
Cu-La-O-Sr|La1.98Sr0.02Cu1O4.09,La1.95Sr0.05Cu1O3.98-MP-mp-1077929.cif,La1.95Sr0.05Cu1O3.98,0.0,new,zero,78,18,60,40.0
Cu-La-O-Sr|La1.98Sr0.02Cu1O4.09,La1.96Sr0.04Cu1O4.002-MP-mp-757399.cif,La1.96Sr0.04Cu1O4.002,0.0,new,zero,78,18,60,40.0
Cu-La-O-Sr|La1.98Sr0.02Cu1O4.09,La1.78Sr0.22Cu1O3.945-MP-mp-1077929.cif,La1.78Sr0.22Cu1O3.945,34.8,new,high,78,18,60,40.0
Cu-La-O-Sr|La1.98Sr0.02Cu1O4.09,La1.82Sr0.18Cu1O3.967-MP-mp-1077929.cif,La1.82Sr0.18Cu1O3.967,22.0,new,high,78,18,60,40.0
Cu-La-O-Sr|La1.98Sr0.02Cu1O4.09,La1.815Sr0.185Cu1O3.964-MP-mp-1077929.cif,La1.815Sr0.185Cu1O3.964,33.2,new,high,78,18,60,40.0
Cu-La-O-Sr|La1.98Sr0.02Cu1O4.09,La1.82Sr0.18Cu1O3.957-MP-mp-1077929.cif,La1.82Sr0.18Cu1O3.957,0.0,new,zero,78,18,60,40.0
Cu-La-O-Sr|La1.98Sr0.02Cu1O4.09,La1.81Sr0.19Cu1O3.949-MP-mp-1077929.cif,La1.81Sr0.19Cu1O3.949,0.0,new,zero,78,18,60,40.0
Cu-La-O-Sr|La1.98Sr0.02Cu1O4.09,La1.99Sr0.01Cu1O4.13-MP-mp-757399.cif,La1.99Sr0.01Cu1O4.13,40.0,new,high,78,18,60,40.0
Cu-La-O-Sr|La1.98Sr0.02Cu1O4.09,La1.9Sr0.1Cu1O4.018-MP-icsd-41494.cif,La1.9Sr0.1Cu1O4.018,40.0,new,high,78,18,60,40.0
Cu-La-O-Sr|La1.98Sr0.02Cu1O4.09,La1.985Sr0.015Cu1O4.024-MP-icsd-41494.cif,La1.985Sr0.015Cu1O4.024,16.0,new,low,78,18,60,40.0
Cu-La-O-Sr|La1.98Sr0.02Cu1O4.09,La1.9Sr0.1Cu1O4.01-MP-icsd-41494.cif,La1.9Sr0.1Cu1O4.01,29.0,new,high,78,18,60,40.0
Cu-La-O-Sr|La1.98Sr0.02Cu1O4.09,La1.943Sr0.089Cu1O4-MP-mp-1077929.cif,La1.943Sr0.089Cu1O4,24.6,new,high,78,18,60,40.0
Cu-La-O-Sr|La1.98Sr0.02Cu1O4.09,La1.943Sr0.076Cu1O4-MP-mp-1077929.cif,La1.943Sr0.076Cu1O4,16.5,new,low,78,18,60,40.0
Cu-La-O-Sr|La1.98Sr0.02Cu1O4.09,La1.788Sr0.213Cu1O4-MP-mp-1077929.cif,La1.788Sr0.213Cu1O4,23.0,new,high,78,18,60,40.0
Cu-La-O-Sr|La1.98Sr0.02Cu1O4.09,La1.837Sr0.162Cu1O4-MP-mp-1077929.cif,La1.837Sr0.162Cu1O4,36.0,new,high,78,18,60,40.0
Cu-La-O-Sr|La1.98Sr0.02Cu1O4.09,La1.9Sr0.1Cu1O3.98-MP-mp-758138.cif,La1.9Sr0.1Cu1O3.98,29.5,new,high,78,18,60,40.0
Cu-La-O-Sr|La1.98Sr0.02Cu1O4.09,La1.83Sr0.17CuO4-MP-icsd-41494.cif,La1.83Sr0.17CuO4,0.0,new,zero,78,18,60,40.0
Cu-La-O-Sr|La1.67Sr0.33Cu1O4,La1.67Sr0.33Cu1O4-MP-mp-1218244.cif,La1.67Sr0.33Cu1O4,37.0,new,high,4,3,1,37.0
Cu-La-O-Sr|La1.67Sr0.33Cu1O4,La1.64Sr0.36Cu1O4-MP-mp-1218244.cif,La1.64Sr0.36Cu1O4,0.0,new,zero,4,3,1,37.0
Cu-La-O-Sr|La1.67Sr0.33Cu1O4,La1.65Sr0.35Cu1O4-MP-mp-1218244.cif,La1.65Sr0.35Cu1O4,0.0,new,zero,4,3,1,37.0
Cu-La-O-Sr|La1.67Sr0.33Cu1O4,La1.66Sr0.36Cu1O4-MP-mp-1218244.cif,La1.66Sr0.36Cu1O4,0.0,new,zero,4,3,1,37.0
Cu-La-Na-O|Cu1La1.89Na0.11O4,Cu1La1.89Na0.11O4-MP-mp-1077929-synth_doped.cif,Cu1La1.89Na0.11O4,16.0,V45,high,2,1,1,16.0
Cu-La-Na-O|Cu1La1.89Na0.11O4,Cu1La1.9Na0.1O4-MP-mp-1077929-synth_doped.cif,Cu1La1.9Na0.1O4,0.0,V45,zero,2,1,1,16.0
Cu-La-O|Cu1La2O4.086,Cu1La2O4-MP-mp-1077929.cif,Cu1La2O4,0.0,V45,zero,33,11,22,45.2
Cu-La-O|Cu1La2O4.086,Cu1La2O4.003-MP-mp-1077929-synth_doped.cif,Cu1La2O4.003,0.0,V45,zero,33,11,22,45.2
Cu-La-O|Cu1La2O4.086,Cu1La2O4.005-MP-mp-1077929-synth_doped.cif,Cu1La2O4.005,32.0,V45,high,33,11,22,45.2
Cu-La-O|Cu1La2O4.086,Cu1La2O4.011-MP-mp-1077929-synth_doped.cif,Cu1La2O4.011,0.0,V45,zero,33,11,22,45.2
Cu-La-O|Cu1La2O4.086,Cu1La2O4.012-MP-mp-1077929-synth_doped.cif,Cu1La2O4.012,32.0,V45,high,33,11,22,45.2
Cu-La-O|Cu1La2O4.086,Cu1La2O4.015-MP-mp-1077929-synth_doped.cif,Cu1La2O4.015,0.0,V45,zero,33,11,22,45.2
Cu-La-O|Cu1La2O4.086,Cu1La2O4.017-MP-mp-1077929-synth_doped.cif,Cu1La2O4.017,34.7,V45,high,33,11,22,45.2
Cu-La-O|Cu1La2O4.086,Cu1La2O4.02-MP-mp-1077929-synth_doped.cif,Cu1La2O4.02,0.0,V45,zero,33,11,22,45.2
Cu-La-O|Cu1La2O4.086,Cu1La2O4.022-MP-mp-1077929-synth_doped.cif,Cu1La2O4.022,42.0,V45,high,33,11,22,45.2
Cu-La-O|Cu1La2O4.086,Cu1La2O4.032-MP-mp-1077929-synth_doped.cif,Cu1La2O4.032,30.0,V45,high,33,11,22,45.2
Cu-La-O|Cu1La2O4.086,Cu1La2O4.034-MP-mp-1077929-synth_doped.cif,Cu1La2O4.034,30.7,V45,high,33,11,22,45.2
Cu-La-O|Cu1La2O4.086,Cu1La2O4.035-MP-mp-1077929-synth_doped.cif,Cu1La2O4.035,35.0,V45,high,33,11,22,45.2
Cu-La-O|Cu1La2O4.086,Cu1La2O4.044-MP-mp-1077929-synth_doped.cif,Cu1La2O4.044,34.0,V45,high,33,11,22,45.2
Cu-La-O|Cu1La2O4.086,Cu1La2O4.047-MP-mp-1077929-synth_doped.cif,Cu1La2O4.047,29.7,V45,high,33,11,22,45.2
Cu-La-O|Cu1La2O4.086,Cu1La2O4.05-MP-mp-1077929-synth_doped.cif,Cu1La2O4.05,32.0,V45,high,33,11,22,45.2
Cu-La-O|Cu1La2O4.086,Cu1La2O4.052-MP-mp-1077929-synth_doped.cif,Cu1La2O4.052,0.0,V45,zero,33,11,22,45.2
Cu-La-O|Cu1La2O4.086,Cu1La2O4.054-MP-mp-1077929-synth_doped.cif,Cu1La2O4.054,29.1,V45,high,33,11,22,45.2
Cu-La-O|Cu1La2O4.086,Cu1La2O4.056-MP-mp-1077929-synth_doped.cif,Cu1La2O4.056,0.0,V45,zero,33,11,22,45.2
Cu-La-O|Cu1La2O4.086,Cu1La2O4.0625-MP-mp-1077929-synth_doped.cif,Cu1La2O4.0625,17.0,V45,low,33,11,22,45.2
Cu-La-O|Cu1La2O4.086,Cu1La2O4.066-MP-mp-1077929-synth_doped.cif,Cu1La2O4.066,38.0,V45,high,33,11,22,45.2
Cu-La-O|Cu1La2O4.086,Cu1La2O4.068-MP-mp-1077929-synth_doped.cif,Cu1La2O4.068,36.0,V45,high,33,11,22,45.2
Cu-La-O|Cu1La2O4.086,Cu1La2O4.07-MP-mp-1077929-synth_doped.cif,Cu1La2O4.07,40.4,V45,high,33,11,22,45.2
Cu-La-O|Cu1La2O4.086,Cu1La2O4.075-MP-mp-1077929-synth_doped.cif,Cu1La2O4.075,45.0,V45,high,33,11,22,45.2
Cu-La-O|Cu1La2O4.086,Cu1La2O4.086-MP-mp-1077929-synth_doped.cif,Cu1La2O4.086,45.2,V45,high,33,11,22,45.2
Cu-La-O|Cu1La2O4.086,Cu1La2O4.093-MP-mp-1077929-synth_doped.cif,Cu1La2O4.093,45.0,V45,high,33,11,22,45.2
Cu-La-O|Cu1La2O4.086,Cu1La2O4.095-MP-mp-1077929-synth_doped.cif,Cu1La2O4.095,37.8,V45,high,33,11,22,45.2
Cu-La-O|Cu1La2O4.086,Cu1La2O4.1-MP-mp-1077929-synth_doped.cif,Cu1La2O4.1,0.0,V45,zero,33,11,22,45.2
Cu-La-O|Cu1La2O4.086,Cu1La2O4.11-MP-mp-1077929-synth_doped.cif,Cu1La2O4.11,43.5,V45,high,33,11,22,45.2
Cu-La-O|Cu1La2O4.086,Cu1La2O4.12-MP-mp-1077929-synth_doped.cif,Cu1La2O4.12,43.0,V45,high,33,11,22,45.2
Cu-La-O|Cu1La2O4.086,Cu1La2O4.13-MP-mp-1077929-synth_doped.cif,Cu1La2O4.13,31.0,V45,high,33,11,22,45.2
Cu-La-O|Cu1La2O4.086,Cu1La2O4.18-MP-mp-1077929-synth_doped.cif,Cu1La2O4.18,0.0,V45,zero,33,11,22,45.2
Cu-La-O|Cu1La2O4.086,Cu1La2O4.2-MP-mp-1077929-synth_doped.cif,Cu1La2O4.2,0.0,V45,zero,33,11,22,45.2
Cu-La-O|Cu1La2O4.086,La2Cu1O3.97-MP-mp-1077929.cif,La2Cu1O3.97,0.0,new,zero,33,11,22,45.2
Cu-La-O|Cu1La2O4.32,Cu1La2O4.32-MP-mp-1077929-synth_doped.cif,Cu1La2O4.32,37.5,V45,high,2,1,1,37.5
Cu-La-O|Cu1La2O4.32,Cu1La2O4.33-MP-mp-1077929-synth_doped.cif,Cu1La2O4.33,0.0,V45,zero,2,1,1,37.5
Cu-Fe-O-Sr-Y|Cu2Fe1Sr2Y1O7.51,Cu2Fe1Sr2Y1O7.51-MP-mvc-771-synth_doped.cif,Cu2Fe1Sr2Y1O7.51,53.5,V45,high,4,1,3,53.5
Cu-Fe-O-Sr-Y|Cu2Fe1Sr2Y1O7.51,Cu2Fe1Sr2Y1O7.6-MP-mvc-771-synth_doped.cif,Cu2Fe1Sr2Y1O7.6,0.0,V45,zero,4,1,3,53.5
Cu-Fe-O-Sr-Y|Cu2Fe1Sr2Y1O7.51,Cu2Fe1Sr2Y1O7.66-MP-mvc-771-synth_doped.cif,Cu2Fe1Sr2Y1O7.66,43.5,V45,high,4,1,3,53.5
Cu-Fe-O-Sr-Y|Cu2Fe1Sr2Y1O7.51,Cu2Fe1Sr2Y1O7.68-MP-mvc-771-synth_doped.cif,Cu2Fe1Sr2Y1O7.68,53.0,V45,high,4,1,3,53.5
Cu-Gd-O-Ru-Sr-Ti|Cu2Gd1Ru0.97Sr2Ti0.03O8,Cu2Gd1Ru0.925Sr2Ti0.075O8-MP-mp-1194240-synth_doped.cif,Cu2Gd1Ru0.925Sr2Ti0.075O8,29.2,V45,high,5,1,4,40.3
Cu-Gd-O-Ru-Sr-Ti|Cu2Gd1Ru0.97Sr2Ti0.03O8,Cu2Gd1Ru0.95Sr2Ti0.05O8-MP-mp-1194240-synth_doped.cif,Cu2Gd1Ru0.95Sr2Ti0.05O8,32.2,V45,high,5,1,4,40.3
Cu-Gd-O-Ru-Sr-Ti|Cu2Gd1Ru0.97Sr2Ti0.03O8,Cu2Gd1Ru0.97Sr2Ti0.03O8-MP-mp-1194240-synth_doped.cif,Cu2Gd1Ru0.97Sr2Ti0.03O8,40.3,V45,high,5,1,4,40.3
Cu-Gd-O-Ru-Sr-Ti|Cu2Gd1Ru0.97Sr2Ti0.03O8,Cu2Gd1Ru0.99Sr2Ti0.01O8-MP-mp-1194240-synth_doped.cif,Cu2Gd1Ru0.99Sr2Ti0.01O8,36.3,V45,high,5,1,4,40.3
Cu-Gd-O-Ru-Sr-Ti|Cu2Gd1Ru0.97Sr2Ti0.03O8,Cu2Gd1Ru0.9Sr2Ti0.1O8-MP-mp-1194240-synth_doped.cif,Cu2Gd1Ru0.9Sr2Ti0.1O8,0.0,V45,zero,5,1,4,40.3
Al-Ba-Cu-O-Y|Y1Ba2Cu2.95Al0.05O6.93,Y1Ba2Cu2.985Al0.015O7-MP-mp-20674.cif,Y1Ba2Cu2.985Al0.015O7,0.0,new,zero,4,2,2,91.0
Al-Ba-Cu-O-Y|Y1Ba2Cu2.95Al0.05O6.93,Y1Ba2Cu2.97Al0.03O7-MP-mp-20674.cif,Y1Ba2Cu2.97Al0.03O7,0.0,new,zero,4,2,2,91.0
Al-Ba-Cu-O-Y|Y1Ba2Cu2.95Al0.05O6.93,Y1Ba2Cu2.95Al0.05O7-MP-mp-20674.cif,Y1Ba2Cu2.95Al0.05O7,88.0,new,high,4,2,2,91.0
Al-Ba-Cu-O-Y|Y1Ba2Cu2.95Al0.05O6.93,Y1Ba2Cu2.95Al0.05O6.93-MP-mp-20674.cif,Y1Ba2Cu2.95Al0.05O6.93,91.0,new,high,4,2,2,91.0
Al-Ba-Cu-O-Y|Y1Ba2Cu2.9Al0.1O6.93,Y1Ba2Cu2.89Al0.11O7-MP-mp-20674.cif,Y1Ba2Cu2.89Al0.11O7,82.0,new,high,6,0,6,92.0
Al-Ba-Cu-O-Y|Y1Ba2Cu2.9Al0.1O6.93,Y1Ba2Cu2.9Al0.1O7-MP-mp-20674.cif,Y1Ba2Cu2.9Al0.1O7,75.0,new,high,6,0,6,92.0
Al-Ba-Cu-O-Y|Y1Ba2Cu2.9Al0.1O6.93,Y1Ba2Cu2.9Al0.1O6.93-MP-mp-20674.cif,Y1Ba2Cu2.9Al0.1O6.93,92.0,new,high,6,0,6,92.0
Al-Ba-Cu-O-Y|Y1Ba2Cu2.9Al0.1O6.93,Y1Ba2Cu2.88Al0.12O7-MP-mp-20674.cif,Y1Ba2Cu2.88Al0.12O7,51.0,new,high,6,0,6,92.0
Al-Ba-Cu-O-Y|Y1Ba2Cu2.9Al0.1O6.93,Y1Ba2Cu2.87Al0.13O7-MP-mp-20674.cif,Y1Ba2Cu2.87Al0.13O7,45.0,new,low,6,0,6,92.0
Al-Ba-Cu-O-Y|Y1Ba2Cu2.9Al0.1O6.93,Y1Ba2Cu2.865Al0.135O7-MP-mp-20674.cif,Y1Ba2Cu2.865Al0.135O7,45.0,new,low,6,0,6,92.0
Al-Cu-La-O-Sr|La1.85Sr0.15Cu0.992Al0.008O4,La1.85Sr0.15Cu0.992Al0.008O4-MP-mp-1077929.cif,La1.85Sr0.15Cu0.992Al0.008O4,28.75,new,high,3,0,3,28.75
Al-Cu-La-O-Sr|La1.85Sr0.15Cu0.992Al0.008O4,La1.85Sr0.15Cu0.985Al0.015O4-MP-mp-1077929.cif,La1.85Sr0.15Cu0.985Al0.015O4,16.45,new,high,3,0,3,28.75
Al-Cu-La-O-Sr|La1.85Sr0.15Cu0.992Al0.008O4,La1.85Sr0.15Cu0.982Al0.018O4-MP-mp-1077929.cif,La1.85Sr0.15Cu0.982Al0.018O4,6.4,new,low,3,0,3,28.75
As-F-Fe-La-Mn-O-Y|La0.8Y0.2Fe0.997Mn0.003As1F0.11O0.89,La0.8Y0.2Fe0.975Mn0.025As1F0.11O0.89-MP-mp-1223197.cif,La0.8Y0.2Fe0.975Mn0.025As1F0.11O0.89,10.1,new,low,5,0,5,27.525
As-F-Fe-La-Mn-O-Y|La0.8Y0.2Fe0.997Mn0.003As1F0.11O0.89,La0.8Y0.2Fe0.98Mn0.02As1F0.11O0.89-MP-mp-1223197.cif,La0.8Y0.2Fe0.98Mn0.02As1F0.11O0.89,14.1,new,high,5,0,5,27.525
As-F-Fe-La-Mn-O-Y|La0.8Y0.2Fe0.997Mn0.003As1F0.11O0.89,La0.8Y0.2Fe0.99Mn0.01As1F0.11O0.89-MP-mp-1223197.cif,La0.8Y0.2Fe0.99Mn0.01As1F0.11O0.89,25.3,new,high,5,0,5,27.525
As-F-Fe-La-Mn-O-Y|La0.8Y0.2Fe0.997Mn0.003As1F0.11O0.89,La0.8Y0.2Fe0.992Mn0.008As1F0.11O0.89-MP-mp-1223197.cif,La0.8Y0.2Fe0.992Mn0.008As1F0.11O0.89,22.7,new,high,5,0,5,27.525
As-F-Fe-La-Mn-O-Y|La0.8Y0.2Fe0.997Mn0.003As1F0.11O0.89,La0.8Y0.2Fe0.997Mn0.003As1F0.11O0.89-MP-mp-1223197.cif,La0.8Y0.2Fe0.997Mn0.003As1F0.11O0.89,27.525,new,high,5,0,5,27.525
As-F-Fe-La-O-Zn|La1Fe0.991Zn0.009As1F0.08O0.9,La1Fe0.985Zn0.015As1F0.08O0.9-MP-mp-1281007.cif,La1Fe0.985Zn0.015As1F0.08O0.9,0.2,new,low,2,0,2,15.6
As-F-Fe-La-O-Zn|La1Fe0.991Zn0.009As1F0.08O0.9,La1Fe0.991Zn0.009As1F0.08O0.9-MP-mp-1281007.cif,La1Fe0.991Zn0.009As1F0.08O0.9,15.6,new,high,2,0,2,15.6
As-F-Fe-La-O|La1Fe1As1F0.07O0.93,La1F0.05Fe1As1O0.95-MP-mp-1281007.cif,La1F0.05Fe1As1O0.95,24.652,new,high,6,1,5,25.2
As-F-Fe-La-O|La1Fe1As1F0.07O0.93,La1Fe1As1F0.055O0.945-MP-mp-1281007.cif,La1Fe1As1F0.055O0.945,7.0,new,low,6,1,5,25.2
As-F-Fe-La-O|La1Fe1As1F0.07O0.93,La1Fe1As1F0.06O0.94-MP-mp-1281007.cif,La1Fe1As1F0.06O0.94,18.0,new,high,6,1,5,25.2
As-F-Fe-La-O|La1Fe1As1F0.07O0.93,La1Fe1As1F0.07O0.93-MP-mp-1281007.cif,La1Fe1As1F0.07O0.93,25.2,new,high,6,1,5,25.2
