,id,value,struc_dict
3109,Co0.219Ga1V2.781-MP-mp-22568-synth_doped.cif,8.4,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': 0.0, 'lattice': {'matrix': [[4.789645, 0.0, 2.9328117091510625e-16], [7.702336608410454e-16, 4.789645, 2.9328117091510625e-16], [0.0, 0.0, 4.789645]], 'pbc': (True, True, True), 'a': 4.789645, 'b': 4.789645, 'c': 4.789645, 'alpha': 90.0, 'beta': 90.0, 'gamma': 90.0, 'volume': 109.87780534443452}, 'properties': {}, 'sites': [{'species': [{'element': 'V', 'occu': 0.927}, {'element': 'Co', 'occu': 0.073}], 'abc': [0.0, 0.5, 0.25], 'properties': {}, 'label': 'Co1', 'xyz': [3.851168304205227e-16, 2.3948225, 1.1974112500000003]}, {'species': [{'element': 'V', 'occu': 0.927}, {'element': 'Co', 'occu': 0.073}], 'abc': [0.0, 0.5, 0.75], 'properties': {}, 'label': 'Co1', 'xyz': [3.851168304205227e-16, 2.3948225, 3.59223375]}, {'species': [{'element': 'V', 'occu': 0.927}, {'element': 'Co', 'occu': 0.073}], 'abc': [0.25, 0.0, 0.5], 'properties': {}, 'label': 'Co1', 'xyz': [1.19741125, 0.0, 2.3948225]}, {'species': [{'element': 'V', 'occu': 0.927}, {'element': 'Co', 'occu': 0.073}], 'abc': [0.75, 0.0, 0.5], 'properties': {}, 'label': 'Co1', 'xyz': [3.59223375, 0.0, 2.3948225]}, {'species': [{'element': 'V', 'occu': 0.927}, {'element': 'Co', 'occu': 0.073}], 'abc': [0.5, 0.25, 0.0], 'properties': {}, 'label': 'Co1', 'xyz': [2.3948225, 1.19741125, 2.199608781863297e-16]}, {'species': [{'element': 'V', 'occu': 0.927}, {'element': 'Co', 'occu': 0.073}], 'abc': [0.5, 0.75, 0.0], 'properties': {}, 'label': 'Co1', 'xyz': [2.3948225000000005, 3.59223375, 3.6660146364388284e-16]}, {'species': [{'element': 'Ga', 'occu': 1.0}], 'abc': [0.0, 0.0, 0.0], 'properties': {}, 'label': 'Ga2', 'xyz': [0.0, 0.0, 0.0]}, {'species': [{'element': 'Ga', 'occu': 1.0}], 'abc': [0.5, 0.5, 0.5], 'properties': {}, 'label': 'Ga2', 'xyz': [2.3948225000000005, 2.3948225, 2.3948225000000005]}]}"
3110,Co0.24La1Ru2.76Si2-MP-mp-29240-synth_doped.cif,6.04,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': 0.0, 'lattice': {'matrix': [[3.6088705, 0.0, 2.209795853181154e-16], [7.929685925857823e-16, 4.931020608068878, -2.84692577365551], [0.0, 0.0, 5.69385245]], 'pbc': (True, True, True), 'a': 3.6088705, 'b': 5.693851999999999, 'c': 5.69385245, 'alpha': 119.99999737, 'beta': 90.0, 'gamma': 90.0, 'volume': 101.32446619960652}, 'properties': {}, 'sites': [{'species': [{'element': 'La', 'occu': 1.0}], 'abc': [0.0, 0.0, 0.0], 'properties': {}, 'label': 'La0', 'xyz': [0.0, 0.0, 0.0]}, {'species': [{'element': 'Si', 'occu': 1.0}], 'abc': [0.0, 0.3333333333333333, 0.6666666666666666], 'properties': {}, 'label': 'Si1', 'xyz': [2.6432286419526076e-16, 1.6436735360229593, 2.846926375448163]}, {'species': [{'element': 'Si', 'occu': 1.0}], 'abc': [0.0, 0.6666666666666667, 0.33333333333333337], 'properties': {}, 'label': 'Si1', 'xyz': [5.286457283905216e-16, 3.287347072045919, 3.00896326521638e-07]}, {'species': [{'element': 'Ru', 'occu': 0.92}, {'element': 'Co', 'occu': 0.08}], 'abc': [0.5, 0.0, 0.5], 'properties': {}, 'label': 'Co3', 'xyz': [1.80443525, 0.0, 2.846926225]}, {'species': [{'element': 'Ru', 'occu': 0.92}, {'element': 'Co', 'occu': 0.08}], 'abc': [0.5, 0.5, 0.0], 'properties': {}, 'label': 'Co3', 'xyz': [1.8044352500000005, 2.465510304034439, -1.423462886827755]}, {'species': [{'element': 'Ru', 'occu': 0.92}, {'element': 'Co', 'occu': 0.08}], 'abc': [0.5, 0.5, 0.5], 'properties': {}, 'label': 'Co3', 'xyz': [1.8044352500000005, 2.465510304034439, 1.4234633381722448]}]}"
3111,Co0.25Pd49.75Sb50-MP-mp-1769-synth_doped.cif,1.57,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': 0.0, 'lattice': {'matrix': [[4.143792, 0.0, 2.537340804566205e-16], [-2.07189600075439, 3.588629000999114, 2.537340731087397e-16], [0.0, 0.0, 5.681682]], 'pbc': (True, True, True), 'a': 4.143792, 'b': 4.14379188, 'c': 5.681682, 'alpha': 90.0, 'beta': 90.0, 'gamma': 120.00000097000002, 'volume': 84.48963482041854}, 'properties': {}, 'sites': [{'species': [{'element': 'Sb', 'occu': 1.0}], 'abc': [0.3333333333333333, 0.6666666666666666, 0.25], 'properties': {}, 'label': 'Sb0', 'xyz': [-5.029265892630974e-10, 2.3924193339994093, 1.4204205000000003]}, {'species': [{'element': 'Sb', 'occu': 1.0}], 'abc': [0.6666666666666667, 0.33333333333333337, 0.75], 'properties': {}, 'label': 'Sb0', 'xyz': [2.071895999748537, 1.1962096669997049, 4.2612615]}, {'species': [{'element': 'Pd', 'occu': 0.995}, {'element': 'Co', 'occu': 0.005}], 'abc': [0.0, 0.0, 0.0], 'properties': {}, 'label': 'Co2', 'xyz': [0.0, 0.0, 0.0]}, {'species': [{'element': 'Pd', 'occu': 0.995}, {'element': 'Co', 'occu': 0.005}], 'abc': [0.0, 0.0, 0.5], 'properties': {}, 'label': 'Co2', 'xyz': [0.0, 0.0, 2.840841]}]}"
3112,Co0.2Ir3.8Lu5Si10-MP-mp-542170-synth_doped.cif,5.52,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': 0.0, 'lattice': {'matrix': [[4.209968, 0.0, 2.577861917856392e-16], [2.0187476019724622e-15, 12.553443, 7.686766894114373e-16], [0.0, 0.0, 12.553443]], 'pbc': (True, True, True), 'a': 4.209968, 'b': 12.553443, 'c': 12.553443, 'alpha': 90.0, 'beta': 90.0, 'gamma': 90.0, 'volume': 663.4443573135912}, 'properties': {}, 'sites': [{'species': [{'element': 'Lu', 'occu': 1.0}], 'abc': [0.5, 0.115514, 0.384486], 'properties': {}, 'label': 'Lu0', 'xyz': [2.1049840000000004, 1.450098414702, 4.826623085297999]}, {'species': [{'element': 'Lu', 'occu': 1.0}], 'abc': [0.5, 0.884486, 0.615514], 'properties': {}, 'label': 'Lu0', 'xyz': [2.1049840000000017, 11.103344585298, 7.726819914702001]}, {'species': [{'element': 'Lu', 'occu': 1.0}], 'abc': [0.5, 0.615514, 0.115514], 'properties': {}, 'label': 'Lu0', 'xyz': [2.1049840000000013, 7.726819914702, 1.4500984147020006]}, {'species': [{'element': 'Lu', 'occu': 1.0}], 'abc': [0.5, 0.384486, 0.884486], 'properties': {}, 'label': 'Lu0', 'xyz': [2.104984000000001, 4.826623085297999, 11.103344585298]}, {'species': [{'element': 'Lu', 'occu': 1.0}], 'abc': [0.5, 0.174294, 0.674294], 'properties': {}, 'label': 'Lu1', 'xyz': [2.1049840000000004, 2.187989794242, 8.464711294241999]}, {'species': [{'element': 'Lu', 'occu': 1.0}], 'abc': [0.5, 0.825706, 0.32570600000000005], 'properties': {}, 'label': 'Lu1', 'xyz': [2.1049840000000017, 10.365453205758, 4.0887317057580015]}, {'species': [{'element': 'Lu', 'occu': 1.0}], 'abc': [0.5, 0.32570600000000005, 0.174294], 'properties': {}, 'label': 'Lu1', 'xyz': [2.1049840000000004, 4.088731705758001, 2.1879897942420006]}, {'species': [{'element': 'Lu', 'occu': 1.0}], 'abc': [0.5, 0.674294, 0.825706], 'properties': {}, 'label': 'Lu1', 'xyz': [2.1049840000000013, 8.464711294241999, 10.365453205758]}, {'species': [{'element': 'Lu', 'occu': 1.0}], 'abc': [0.0, 0.0, 0.0], 'properties': {}, 'label': 'Lu2', 'xyz': [0.0, 0.0, 0.0]}, {'species': [{'element': 'Lu', 'occu': 1.0}], 'abc': [0.0, 0.5, 0.5], 'properties': {}, 'label': 'Lu2', 'xyz': [1.0093738009862311e-15, 6.2767215, 6.2767215]}, {'species': [{'element': 'Si', 'occu': 1.0}], 'abc': [0.0, 0.165034, 0.200895], 'properties': {}, 'label': 'Si3', 'xyz': [3.3316199174392333e-16, 2.071744912062, 2.521923931485]}, {'species': [{'element': 'Si', 'occu': 1.0}], 'abc': [0.0, 0.834966, 0.799105], 'properties': {}, 'label': 'Si3', 'xyz': [1.685585610228539e-15, 10.481698087938, 10.031519068515]}, {'species': [{'element': 'Si', 'occu': 1.0}], 'abc': [0.0, 0.799105, 0.165034], 'properties': {}, 'label': 'Si3', 'xyz': [1.6131913024742043e-15, 10.031519068515, 2.0717449120620004]}, {'species': [{'element': 'Si', 'occu': 1.0}], 'abc': [0.0, 0.200895, 0.834966], 'properties': {}, 'label': 'Si3', 'xyz': [4.055562994982578e-16, 2.521923931485, 10.481698087938]}, {'species': [{'element': 'Si', 'occu': 1.0}], 'abc': [0.0, 0.665034, 0.299105], 'properties': {}, 'label': 'Si3', 'xyz': [1.3425357927301544e-15, 8.348466412062, 3.7547975685150003]}, {'species': [{'element': 'Si', 'occu': 1.0}], 'abc': [0.0, 0.334966, 0.700895], 'properties': {}, 'label': 'Si3', 'xyz': [6.762118092423077e-16, 4.204976587938, 8.798645431485001]}, {'species': [{'element': 'Si', 'occu': 1.0}], 'abc': [0.0, 0.299105, 0.334966], 'properties': {}, 'label': 'Si3', 'xyz': [6.038175014879734e-16, 3.754797568515, 4.204976587938]}, {'species': [{'element': 'Si', 'occu': 1.0}], 'abc': [0.0, 0.700895, 0.665034], 'properties': {}, 'label': 'Si3', 'xyz': [1.414930100484489e-15, 8.798645431485001, 8.348466412062]}, {'species': [{'element': 'Si', 'occu': 1.0}], 'abc': [0.5, 0.003579, 0.845229], 'properties': {}, 'label': 'Si4', 'xyz': [2.104984, 0.044928772497, 10.610534073446999]}, {'species': [{'element': 'Si', 'occu': 1.0}], 'abc': [0.5, 0.996421, 0.154771], 'properties': {}, 'label': 'Si4', 'xyz': [2.104984000000002, 12.508514227503, 1.9429089265530008]}, {'species': [{'element': 'Si', 'occu': 1.0}], 'abc': [0.5, 0.154771, 0.003579], 'properties': {}, 'label': 'Si4', 'xyz': [2.1049840000000004, 1.942908926553, 0.04492877249700025]}, {'species': [{'element': 'Si', 'occu': 1.0}], 'abc': [0.5, 0.845229, 0.996421], 'properties': {}, 'label': 'Si4', 'xyz': [2.1049840000000017, 10.610534073446999, 12.508514227503]}, {'species': [{'element': 'Si', 'occu': 1.0}], 'abc': [0.5, 0.503579, 0.654771], 'properties': {}, 'label': 'Si4', 'xyz': [2.104984000000001, 6.321650272497, 8.219630426553]}, {'species': [{'element': 'Si', 'occu': 1.0}], 'abc': [0.5, 0.496421, 0.345229], 'properties': {}, 'label': 'Si4', 'xyz': [2.104984000000001, 6.231792727503, 4.333812573447001]}, {'species': [{'element': 'Si', 'occu': 1.0}], 'abc': [0.5, 0.654771, 0.496421], 'properties': {}, 'label': 'Si4', 'xyz': [2.1049840000000013, 8.219630426553, 6.2317927275030005]}, {'species': [{'element': 'Si', 'occu': 1.0}], 'abc': [0.5, 0.345229, 0.503579], 'properties': {}, 'label': 'Si4', 'xyz': [2.104984000000001, 4.333812573447, 6.321650272497]}, {'species': [{'element': 'Si', 'occu': 1.0}], 'abc': [0.0, 0.065821, 0.565821], 'properties': {}, 'label': 'Si5', 'xyz': [1.3287598590942945e-16, 0.826280171703, 7.103001671703]}, {'species': [{'element': 'Si', 'occu': 1.0}], 'abc': [0.0, 0.934179, 0.434179], 'properties': {}, 'label': 'Si5', 'xyz': [1.8858716160630328e-15, 11.727162828296999, 5.450441328297001]}, {'species': [{'element': 'Si', 'occu': 1.0}], 'abc': [0.0, 0.434179, 0.065821], 'properties': {}, 'label': 'Si5', 'xyz': [8.764978150768017e-16, 5.450441328297, 0.8262801717030004]}, {'species': [{'element': 'Si', 'occu': 1.0}], 'abc': [0.0, 0.565821, 0.934179], 'properties': {}, 'label': 'Si5', 'xyz': [1.1422497868956606e-15, 7.103001671703, 11.727162828296999]}, {'species': [{'element': 'Ir', 'occu': 0.95}, {'element': 'Co', 'occu': 0.05}], 'abc': [0.0, 0.019658, 0.754411], 'properties': {}, 'label': 'Co7', 'xyz': [3.968454035957466e-17, 0.24677558249399997, 9.470455487073]}, {'species': [{'element': 'Ir', 'occu': 0.95}, {'element': 'Co', 'occu': 0.05}], 'abc': [0.0, 0.980342, 0.24558899999999995], 'properties': {}, 'label': 'Co7', 'xyz': [1.9790630616128877e-15, 12.306667417506, 3.082987512927]}, {'species': [{'element': 'Ir', 'occu': 0.95}, {'element': 'Co', 'occu': 0.05}], 'abc': [0.0, 0.24558899999999995, 0.019658], 'properties': {}, 'label': 'Co7', 'xyz': [4.957822048208149e-16, 3.0829875129269992, 0.24677558249400017]}, {'species': [{'element': 'Ir', 'occu': 0.95}, {'element': 'Co', 'occu': 0.05}], 'abc': [0.0, 0.754411, 0.980342], 'properties': {}, 'label': 'Co7', 'xyz': [1.5229653971516473e-15, 9.470455487073, 12.306667417506]}, {'species': [{'element': 'Ir', 'occu': 0.95}, {'element': 'Co', 'occu': 0.05}], 'abc': [0.0, 0.519658, 0.745589], 'properties': {}, 'label': 'Co7', 'xyz': [1.0490583413458056e-15, 6.523497082493999, 9.359709012926999]}, {'species': [{'element': 'Ir', 'occu': 0.95}, {'element': 'Co', 'occu': 0.05}], 'abc': [0.0, 0.480342, 0.25441100000000016], 'properties': {}, 'label': 'Co7', 'xyz': [9.696892606266564e-16, 6.029945917506, 3.1937339870730024]}, {'species': [{'element': 'Ir', 'occu': 0.95}, {'element': 'Co', 'occu': 0.05}], 'abc': [0.0, 0.745589, 0.480342], 'properties': {}, 'label': 'Co7', 'xyz': [1.505156005807046e-15, 9.359709012926999, 6.029945917506001]}, {'species': [{'element': 'Ir', 'occu': 0.95}, {'element': 'Co', 'occu': 0.05}], 'abc': [0.0, 0.25441100000000016, 0.519658], 'properties': {}, 'label': 'Co7', 'xyz': [5.135915961654164e-16, 3.193733987073002, 6.523497082493999]}]}"
3113,Co0.3Ni0.7V3-MP-mp-7226-synth_doped.cif,0.0,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': 0.0, 'lattice': {'matrix': [[4.669659, 0.0, 2.8593414737298155e-16], [7.509384404166352e-16, 4.669659, 2.8593414737298155e-16], [0.0, 0.0, 4.669659]], 'pbc': (True, True, True), 'a': 4.669659, 'b': 4.669659, 'c': 4.669659, 'alpha': 90.0, 'beta': 90.0, 'gamma': 90.0, 'volume': 101.82525412435717}, 'properties': {}, 'sites': [{'species': [{'element': 'V', 'occu': 1.0}], 'abc': [0.0, 0.5, 0.25], 'properties': {}, 'label': 'V0', 'xyz': [3.754692202083176e-16, 2.3348295, 1.1674147500000003]}, {'species': [{'element': 'V', 'occu': 1.0}], 'abc': [0.0, 0.5, 0.75], 'properties': {}, 'label': 'V0', 'xyz': [3.754692202083176e-16, 2.3348295, 3.5022442500000004]}, {'species': [{'element': 'V', 'occu': 1.0}], 'abc': [0.25, 0.0, 0.5], 'properties': {}, 'label': 'V0', 'xyz': [1.16741475, 0.0, 2.3348295]}, {'species': [{'element': 'V', 'occu': 1.0}], 'abc': [0.75, 0.0, 0.5], 'properties': {}, 'label': 'V0', 'xyz': [3.5022442500000004, 0.0, 2.3348295]}, {'species': [{'element': 'V', 'occu': 1.0}], 'abc': [0.5, 0.25, 0.0], 'properties': {}, 'label': 'V0', 'xyz': [2.3348295, 1.16741475, 2.1445061052973617e-16]}, {'species': [{'element': 'V', 'occu': 1.0}], 'abc': [0.5, 0.75, 0.0], 'properties': {}, 'label': 'V0', 'xyz': [2.3348295000000006, 3.5022442500000004, 3.5741768421622697e-16]}, {'species': [{'element': 'Ni', 'occu': 0.7}, {'element': 'Co', 'occu': 0.3}], 'abc': [0.0, 0.0, 0.0], 'properties': {}, 'label': 'Co2', 'xyz': [0.0, 0.0, 0.0]}, {'species': [{'element': 'Ni', 'occu': 0.7}, {'element': 'Co', 'occu': 0.3}], 'abc': [0.5, 0.5, 0.5], 'properties': {}, 'label': 'Co2', 'xyz': [2.3348295000000006, 2.3348295, 2.3348295000000006]}]}"
3114,Co0.3Ni0.7Zr2-MP-mp-1215379-synth_doped.cif,1.87,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': 0.0, 'lattice': {'matrix': [[5.125530886900973, 0.0, -1.3646505715160977], [-3.027814892500665, 4.135626174083994, -1.3646505706215257], [0.0, 0.0, 5.30408692]], 'pbc': (True, True, True), 'a': 5.30408692, 'b': 5.30408692, 'c': 5.30408692, 'alpha': 104.90889663000002, 'beta': 104.90889664, 'gamma': 119.04093119, 'volume': 112.43221395361972}, 'properties': {}, 'sites': [{'species': [{'element': 'Zr', 'occu': 1.0}], 'abc': [0.08402, 0.915979, 0.5], 'properties': {}, 'label': 'Zr0', 'xyz': [-2.342767752300447, 3.7881467273112825, 1.2873942539538827]}, {'species': [{'element': 'Zr', 'occu': 1.0}], 'abc': [0.58402, 0.08402, 0.168041], 'properties': {}, 'label': 'Zr0', 'xyz': [2.7390155413, 0.3474753111465371, -0.020337097596731968]}, {'species': [{'element': 'Zr', 'occu': 1.0}], 'abc': [0.415979, 0.58402, 0.5], 'properties': {}, 'label': 'Zr0', 'xyz': [0.3638087592839414, 2.415288398188534, 1.2873942536569216]}, {'species': [{'element': 'Zr', 'occu': 1.0}], 'abc': [0.915979, 0.415979, 0.831959], 'properties': {}, 'label': 'Zr0', 'xyz': [3.4353712450851317, 1.7203336402692855, 2.5951256043129645]}, {'species': [{'element': 'Co', 'occu': 0.6}, {'element': 'Ni', 'occu': 0.4}], 'abc': [0.0, 0.0, 0.0], 'properties': {}, 'label': 'Ni2', 'xyz': [0.0, 0.0, 0.0]}, {'species': [{'element': 'Ni', 'occu': 1.0}], 'abc': [0.5, 0.5, 0.0], 'properties': {}, 'label': 'Ni3', 'xyz': [1.0488579972001537, 2.067813087041997, -1.3646505710688117]}]}"
3115,Co0.3Sc0.7-MP-mp-30562-synth_doped.cif,0.35,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': 0.0, 'lattice': {'matrix': [[5.052191293894945, 0.0, -1.5085682906219817], [-2.8043295302211444, 4.202424628239933, -1.5085682906219817], [0.0, 0.0, 5.2726099]], 'pbc': (True, True, True), 'a': 5.2726099, 'b': 5.2726099, 'c': 5.2726099, 'alpha': 106.62545809, 'beta': 106.62545809, 'gamma': 115.32622974999998, 'volume': 111.9451699121272}, 'properties': {}, 'sites': [{'species': [{'element': 'Sc', 'occu': 1.0}], 'abc': [0.177828, 0.677828, 0.855656], 'properties': {}, 'label': 'Sc0', 'xyz': [-1.0024320033999876, 2.848521080910617, 3.2207247873139577]}, {'species': [{'element': 'Sc', 'occu': 1.0}], 'abc': [0.822172, 0.322172, 0.14434400000000003], 'properties': {}, 'label': 'Sc0', 'xyz': [3.2502937670737886, 1.3539035473293157, -0.965251468557921]}, {'species': [{'element': 'Sc', 'occu': 1.0}], 'abc': [0.322172, 0.177828, 0.5], 'properties': {}, 'label': 'Sc0', 'xyz': [1.1289862618365567, 0.7473087667906508, 1.882020804689009]}, {'species': [{'element': 'Sc', 'occu': 1.0}], 'abc': [0.677828, 0.822172, 0.5], 'properties': {}, 'label': 'Sc0', 'xyz': [1.1188755018372443, 3.455115861449282, 0.3734525140670275]}, {'species': [{'element': 'Co', 'occu': 0.9}, {'element': 'Sc', 'occu': 0.1}], 'abc': [0.25, 0.25, 0.0], 'properties': {}, 'label': 'Sc2', 'xyz': [0.5619654409184502, 1.0506061570599832, -0.7542841453109909]}, {'species': [{'element': 'Co', 'occu': 0.9}, {'element': 'Sc', 'occu': 0.1}], 'abc': [0.75, 0.75, 0.0], 'properties': {}, 'label': 'Sc2', 'xyz': [1.6858963227553505, 3.1518184711799497, -2.2628524359329725]}]}"
3116,Co0.44Mo0.56-MP-mp-1226002-synth_doped.cif,13.0,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': 0.0, 'lattice': {'matrix': [[2.694928, 0.0, 1.650167474566289e-16], [-1.3474640022512319, 2.333876004147191, 1.6501674194571834e-16], [0.0, 0.0, 4.183618]], 'pbc': (True, True, True), 'a': 2.694928, 'b': 2.69492791, 'c': 4.183618, 'alpha': 90.0, 'beta': 90.0, 'gamma': 120.00000115999998, 'volume': 26.31340004434815}, 'properties': {}, 'sites': [{'species': [{'element': 'Co', 'occu': 0.88}, {'element': 'Mo', 'occu': 0.12}], 'abc': [0.3333333333333333, 0.6666666666666666, 0.5], 'properties': {}, 'label': 'Mo1', 'xyz': [-1.5008212450595693e-09, 1.5559173360981273, 2.091809]}, {'species': [{'element': 'Mo', 'occu': 1.0}], 'abc': [0.6666666666666666, 0.3333333333333333, 0.0], 'properties': {}, 'label': 'Mo2', 'xyz': [1.3474639992495894, 0.7779586680490637, 1.650167456196587e-16]}]}"
3117,Co0.5Fe0.5Ti1-MP-mp-1187429.cif,3.3,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': 0.0, 'lattice': {'matrix': [[3.6395253403958354, 0.0, 2.1012809350000006], [1.2131751134652786, 3.4313773979922306, 2.1012809350000006], [0.0, 0.0, 4.20256187]], 'pbc': (True, True, True), 'a': 4.20256187, 'b': 4.20256187, 'c': 4.20256187, 'alpha': 59.99999999999999, 'beta': 59.99999999999999, 'gamma': 59.99999999999999, 'volume': 52.48405109954247}, 'properties': {}, 'sites': [{'species': [{'element': 'Ti', 'occu': 1.0}], 'abc': [0.25, 0.25, 0.25], 'properties': {}, 'label': 'Ti0', 'xyz': [1.2131751134652786, 0.8578443494980577, 2.101280935]}, {'species': [{'element': 'Ti', 'occu': 1.0}], 'abc': [0.75, 0.75, 0.75], 'properties': {}, 'label': 'Ti0', 'xyz': [3.639525340395836, 2.573533048494173, 6.303842805000001]}, {'species': [{'element': 'Fe', 'occu': 1.0}], 'abc': [0.0, 0.0, 0.0], 'properties': {}, 'label': 'Fe1', 'xyz': [0.0, 0.0, 0.0]}, {'species': [{'element': 'Co', 'occu': 1.0}], 'abc': [0.5, 0.5, 0.5], 'properties': {}, 'label': 'Co2', 'xyz': [2.4263502269305572, 1.7156886989961153, 4.20256187]}]}"
3118,Co0.5Fe0.5Zr2-MP-mp-1215368.cif,1.26,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': 0.0, 'lattice': {'matrix': [[5.047190509683292, 0.0, -1.5196804304825864], [-2.7881815931094662, 4.207157644724051, -1.5196804296016861], [0.0, 0.0, 5.27101135]], 'pbc': (True, True, True), 'a': 5.27101135, 'b': 5.27101135, 'c': 5.27101135, 'alpha': 106.75675012000002, 'beta': 106.75675013, 'gamma': 115.04828215000002, 'volume': 111.92637407874459}, 'properties': {}, 'sites': [{'species': [{'element': 'Zr', 'occu': 1.0}], 'abc': [0.07236, 0.927639, 0.5], 'properties': {}, 'label': 'Zr0', 'xyz': [-2.221211279569789, 3.9027235103941735, 1.1158267650150016]}, {'species': [{'element': 'Zr', 'occu': 1.0}], 'abc': [0.57236, 0.07236, 0.144721], 'properties': {}, 'label': 'Zr0', 'xyz': [2.6870571400449275, 0.3044299271722323, -0.21694233349364112]}, {'species': [{'element': 'Zr', 'occu': 1.0}], 'abc': [0.427639, 0.57236, 0.5], 'properties': {}, 'label': 'Zr0', 'xyz': [0.562531885738319, 2.4080087495342575, 1.1158267647020361]}, {'species': [{'element': 'Zr', 'occu': 1.0}], 'abc': [0.927639, 0.427639, 0.855279], 'properties': {}, 'label': 'Zr0', 'xyz': [3.48963556891636, 1.7991446880321482, 2.4485958623297788]}, {'species': [{'element': 'Fe', 'occu': 1.0}], 'abc': [0.5, 0.5, 0.0], 'properties': {}, 'label': 'Fe1', 'xyz': [1.1295044582869127, 2.1035788223620253, -1.5196804300421363]}, {'species': [{'element': 'Co', 'occu': 1.0}], 'abc': [0.0, 0.0, 0.0], 'properties': {}, 'label': 'Co2', 'xyz': [0.0, 0.0, 0.0]}]}"
3119,Co0.5Ni0.5Ta2-MP-mp-1217989.cif,0.91,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': 0.0, 'lattice': {'matrix': [[4.2822699970078295, 0.0, 2.412173836905327], [2.1411349997137665, 4.362663582195235, 1.206086919927734], [0.0, 0.0, 5.00718866]], 'pbc': (True, True, True), 'a': 4.914918, 'b': 5.00718866, 'c': 5.00718866, 'alpha': 76.06204234, 'beta': 60.607731900000005, 'gamma': 60.60773190000001, 'volume': 93.54481611454312}, 'properties': {}, 'sites': [{'species': [{'element': 'Ta', 'occu': 1.0}], 'abc': [0.090587, 0.818825, 0.5], 'properties': {}, 'label': 'Ta0', 'xyz': [2.141132858359573, 3.5722580076910133, 3.7096800435735693]}, {'species': [{'element': 'Ta', 'occu': 1.0}], 'abc': [0.590587, 0.5, 0.818825], 'properties': {}, 'label': 'Ta0', 'xyz': [3.5996204905797464, 2.1813317910976173, 6.1276532243047726]}, {'species': [{'element': 'Ta', 'occu': 1.0}], 'abc': [0.4094120000000001, 0.18117499999999997, 0.5], 'properties': {}, 'label': 'Ta0', 'xyz': [2.1411328575881114, 0.7904055745042216, 3.709680042632991]}, {'species': [{'element': 'Ta', 'occu': 1.0}], 'abc': [0.909412, 0.5, 0.18117499999999997], 'properties': {}, 'label': 'Ta0', 'xyz': [4.964915222375767, 2.1813317910976173, 3.703880698807114]}, {'species': [{'element': 'Co', 'occu': 1.0}], 'abc': [0.5, 0.0, 0.0], 'properties': {}, 'label': 'Co1', 'xyz': [2.1411349985039148, 0.0, 1.2060869184526635]}, {'species': [{'element': 'Ni', 'occu': 1.0}], 'abc': [0.0, 0.0, 0.0], 'properties': {}, 'label': 'Ni2', 'xyz': [0.0, 0.0, 0.0]}]}"
